

 iteration number 3 ; error 1.2319789593538832 ; parameters [0.4588707  1.         0.07318743] 

 iteration number 4 ; error 1.1760653396317333 ; parameters [0.50826651 0.31357286 0.55399685] 

 iteration number 5 ; error 0.6793423588162198 ; parameters [0.50469108 0.82405942 0.40814841] 

 iteration number 6 ; error 0.6783756488654474 ; parameters [0.50469108 0.84241054 0.40814841] 

 iteration number 7 ; error 0.007425527726051663 ; parameters [0.49996502 0.50525211 0.40814841] 

 iteration number 1 ; error 1.394922809858774 ; parameters [0.31138448 0.74138911 0.99523655] 

 iteration number 2 ; error 1.3413624158308732 ; parameters [0.02391168 1.         0.99523655] 

 iteration number 3 ; error 1.2397387807353226 ; parameters [0.45698803 0.96534477 0.18590424] 

 iteration number 4 ; error 0.007614707360498286 ; parameters [0.49971767 0.50462259 0.18590424] 

 iteration number 1 ; error 1.295651611708158 ; parameters [0.54648587 0.7801154  0.20430083] 

 iteration number 2 ; error 1.2319777365712057 ; parameters [0.54093526 1.         0.20430083] 

 iteration number 3 ; error 0.9732080121549233 ; parameters [0.50678421 0.72807311 0.20236515] 

 iteration number 4 ; error 0.007677246073814603 ; parameters [0.49981894 0.50648059 0.20236515] 

 iteration number 1 ; error 1.4808870687797775 ; parameters [0.72062592 0.14784874 0.92321038] 

 iteration number 2 ; error 1.3640343372663348 ; parameters [0.33917298 0.7663958  0.14941152] 

 iteration number 3 ; error 1.3414048031615067 ; parameters [0.02453805 1.         0.14941152] 

 iteration number 4 ; error 0.19633841612690014 ; parameters [0.49860128 0.22011433 0.47026164] 

 iteration number 5 ; error 0.007723489316174034 ; parameters [0.49980104 0.50567341 0.47026164] 

 iteration number 1 ; error 1.3542243372654936 ; parameters [0.251206   0.90848462 0.44653623] 

 iteration number 2 ; error 1.3419226542912706 ; parameters [0.97615341 1.         0.44653623] 

 iteration number 3 ; error 1.3315854870604666 ; parameters [0.73781801 0.90186978 0.36159555] 

 iteration number 4 ; error 1.318158262675283 ; parameters [0.73905677 1.         0.36159555] 

 iteration number 5 ; error 0.8795192286892061 ; parameters [0.49394564 0.38094015 0.82307527] 

 iteration number 6 ; error 0.008231330847211768 ; parameters [0.49992225 0.509434   0.82307527] 

 iteration number 1 ; error 1.3417153076645303 ; parameters [0.97627411 1.         0.13965012] 

 iteration number 2 ; error 0.9398214096769176 ; parameters [0.49327508 0.38353442 0.69181858] 

 iteration number 3 ; error 0.008445897136203235 ; parameters [0.49971285 0.50503468 0.69181858] 

 iteration number 1 ; error 1.3589829205500517 ; parameters [0.93985498 0.90711908 0.68913238] 

 iteration number 2 ; error 1.3176683505696807 ; parameters [0.73902238 1.         0.68913238] 

 iteration number 3 ; error 0.8581384805931064 ; parameters [0.50556399 0.25337027 0.902192  ] 

 iteration number 4 ; error 0.007716388753490505 ; parameters [0.4998303  0.50512481 0.902192  ] 

 iteration number 1 ; error 1.3550658903620723 ; parameters [0.82550974 0.94728255 0.88404389] 

 iteration number 2 ; error 1.342552056201651 ; parameters [0.93103887 1.         0.88404389] 

 iteration number 3 ; error 1.2537248961344898 ; parameters [0.53942828 0.85120286 0.4924333 ] 

 iteration number 4 ; error 1.2313573700224782 ; parameters [0.54098005 1.         0.4924333 ] 

 iteration number 5 ; error 0.6816882177698328 ; parameters [0.50452297 0.62080186 0.64007027] 

 iteration number 6 ; error 0.008127089706439347 ; parameters [0.49986568 0.501396   0.64007027] 

 iteration number 1 ; error 0.011046869110677721 ; parameters [0.50000206 0.50396866 0.50197299] 

 iteration number 1 ; error 1.4396627917954101 ; parameters [0.88255359 0.32992376 0.26349019] 

 iteration number 2 ; error 1.3438677093335938 ; parameters [0.07074704 0.99635892 0.92992534] 

 iteration number 3 ; error 1.3431665270327895 ; parameters [0.06837614 1.         0.92992534] 

 iteration number 4 ; error 0.6589120914538618 ; parameters [0.50397497 0.01849589 0.91158017] 

 iteration number 5 ; error 0.0077733809446813105 ; parameters [0.49979976 0.50565944 0.91158017] 

 iteration number 1 ; error 1.4447416423726709 ; parameters [0.28704107 0.34058037 0.5885706 ] 

 iteration number 2 ; error 1.3316089341640043 ; parameters [0.33244126 0.9642049  0.68408493] 

 iteration number 3 ; error 0.010149123440210425 ; parameters [0.49987807 0.50318133 0.68408493] 

 iteration number 1 ; error 1.3778204530647244 ; parameters [0.46674198 0.86478069 0.69108276] 

 iteration number 2 ; error 1.3411093333560098 ; parameters [0.02424472 1.         0.69108276] 

 iteration number 3 ; error 1.2830564734415595 ; parameters [0.54393152 0.68726561 0.048748  ] 

 iteration number 4 ; error 1.2316750566912846 ; parameters [0.5409405 1.        0.048748 ] 

 iteration number 5 ; error 0.5489143001095231 ; parameters [0.49613401 0.60636071 0.98290329] 

 iteration number 6 ; error 0.010688310153969826 ; parameters [0.49983604 0.50420461 0.98290329] 

 iteration number 1 ; error 1.4097813561099917 ; parameters [0.03816988 0.5325215  0.55092117] 

 iteration number 2 ; error 1.3891629171280029 ; parameters [0.18455156 0.67890318 0.94107418] 

 iteration number 3 ; error 0.00995928154964429 ; parameters [0.49993952 0.5038854  0.94107418] 

 iteration number 1 ; error 1.4122058334122107 ; parameters [0.1116778  0.51453584 0.71289997] 

 iteration number 2 ; error 1.3849664067000245 ; parameters [0.57199638 0.55103994 0.25098601] 

 iteration number 3 ; error 1.3230380311261791 ; parameters [0.56996475 1.         0.25098601] 

 iteration number 4 ; error 1.3199479069063313 ; parameters [0.5427877  0.34311115 0.22058058] 

 iteration number 5 ; error 1.2316803309547586 ; parameters [0.54095649 1.         0.22058058] 

 iteration number 6 ; error 0.07552634014257364 ; parameters [0.50033964 0.47843386 0.30452423] 

 iteration number 7 ; error 0.008187323127484589 ; parameters [0.49984916 0.50165655 0.30452423] 

 iteration number 1 ; error 1.342861866058233 ; parameters [0.1943382  1.         0.89662933] 

 iteration number 2 ; error 1.0290536601124665 ; parameters [0.49259191 0.62560876 0.61296179] 

 iteration number 3 ; error 0.008989584977947144 ; parameters [0.49993762 0.50487611 0.61296179] 

 iteration number 1 ; error 0.353256385200013 ; parameters [0.49744585 0.93404874 0.91294785] 

 iteration number 2 ; error 0.008511150196148948 ; parameters [0.49981278 0.50316835 0.91294785] 

 iteration number 1 ; error 1.4209026162296305 ; parameters [0.46728024 0.66256216 0.55906665] 

 iteration number 2 ; error 1.3753369495088246 ; parameters [0.64401608 0.839298   0.54649448] 

 iteration number 3 ; error 1.3583320947833708 ; parameters [0.75137637 0.94665829 0.92462745] 

 iteration number 4 ; error 1.3415300763263653 ; parameters [0.02408777 1.         0.92462745] 

 iteration number 5 ; error 1.3316593511301242 ; parameters [0.53851195 0.31320783 0.22972299] 

 iteration number 6 ; error 1.2319878475848487 ; parameters [0.54105138 1.         0.22972299] 

 iteration number 7 ; error 1.0956957316566918 ; parameters [0.50783404 0.6065359  0.57968454] 

 iteration number 8 ; error 0.007442442538817758 ; parameters [0.49993816 0.5057274  0.57968454] 

 iteration number 1 ; error 1.3431790684498601 ; parameters [0.93081804 1.         0.33679646] 

 iteration number 2 ; error 1.3426866160150255 ; parameters [0.66221163 0.90411797 0.8082184 ] 

 iteration number 3 ; error 1.3271772424782524 ; parameters [0.66598876 1.         0.8082184 ] 

 iteration number 4 ; error 1.0014534648157862 ; parameters [0.50652998 0.10339403 0.00348037] 

 iteration number 5 ; error 0.011650123032334883 ; parameters [0.49983824 0.50444976 0.00348037] 

 iteration number 1 ; error 1.3426478455157833 ; parameters [0.84486535 1.         0.81094238] 

 iteration number 2 ; error 1.3282630117033747 ; parameters [0.33389306 0.99055266 0.01862787] 

 iteration number 3 ; error 1.3270150060830173 ; parameters [0.3337806  1.         0.01862787] 

 iteration number 4 ; error 1.28320487285496 ; parameters [0.54489376 0.74590113 0.15146127] 

 iteration number 5 ; error 1.231978717599412 ; parameters [0.54104907 1.         0.15146127] 

 iteration number 6 ; error 0.7080998131062946 ; parameters [0.50486014 0.79547048 0.18652834] 

 iteration number 7 ; error 0.69849336768592 ; parameters [0.50486014 0.97426421 0.18652834] 

 iteration number 8 ; error 0.007386384828042588 ; parameters [0.4999306  0.50740384 0.18652834] 

 iteration number 1 ; error 1.4502474430636776 ; parameters [0.86247851 0.26606509 0.10456589] 

 iteration number 2 ; error 1.3591895794892843 ; parameters [0.01666734 0.87895098 0.69302572] 

 iteration number 3 ; error 1.344361278216711 ; parameters [0.89873315 1.         0.69302572] 

 iteration number 4 ; error 1.273962483968077 ; parameters [0.53973269 0.67641365 0.47071716] 

 iteration number 5 ; error 1.2316752631320622 ; parameters [0.54089222 1.         0.47071716] 

 iteration number 6 ; error 0.9759339535656385 ; parameters [0.5068225  0.80778759 0.32247461] 

 iteration number 7 ; error 0.007734285763332401 ; parameters [0.49977732 0.50663066 0.32247461] 

 iteration number 1 ; error 1.359916961366638 ; parameters [0.75185516 0.94051613 0.99734911] 

 iteration number 2 ; error 1.3406773932744864 ; parameters [0.02382154 1.         0.99734911] 

 iteration number 3 ; error 0.15020508940224173 ; parameters [0.50091061 0.48969135 0.7236121 ] 

 iteration number 4 ; error 0.007215634279935877 ; parameters [0.49992666 0.50052682 0.7236121 ] 

 iteration number 1 ; error 1.3405224663634405 ; parameters [0.73661799 0.8393935  0.60734022] 

 iteration number 2 ; error 1.317534809220861 ; parameters [0.7389553  1.         0.60734022] 

 iteration number 3 ; error 1.0843445730432413 ; parameters [0.49257945 0.00749295 0.36096437] 

 iteration number 4 ; error 0.008847175445300148 ; parameters [0.49982867 0.50226815 0.36096437] 

 iteration number 1 ; error 0.7055537656270068 ; parameters [0.49523878 0.3532937  0.41170298] 

 iteration number 2 ; error 0.008162132377743714 ; parameters [0.49993174 0.5029919  0.41170298] 

 iteration number 1 ; error 1.3411800608647986 ; parameters [0.02364489 1.         0.87979665] 

 iteration number 2 ; error 0.6128075526066505 ; parameters [0.50377212 0.29907396 0.05019482] 

 iteration number 3 ; error 0.008682792543258834 ; parameters [0.49975732 0.50349268 0.05019482] 

 iteration number 1 ; error 1.3457841605154146 ; parameters [0.0725434  0.98475038 0.30016885] 

 iteration number 2 ; error 1.3431550557296614 ; parameters [0.06842275 1.         0.30016885] 

 iteration number 3 ; error 0.9882731911891962 ; parameters [0.49273416 0.81814387 0.85613511] 

 iteration number 4 ; error 0.007453101499888522 ; parameters [0.49989337 0.50430445 0.85613511] 

 iteration number 1 ; error 1.3660514415105374 ; parameters [0.14751311 0.83473316 0.54919547] 

 iteration number 2 ; error 1.3420366936064207 ; parameters [0.15508406 1.         0.54919547] 

 iteration number 3 ; error 1.2927254119876062 ; parameters [0.54013374 0.51719504 0.21348254] 

 iteration number 4 ; error 1.2313385178195448 ; parameters [0.54096778 1.         0.21348254] 

 iteration number 5 ; error 0.9388121865257709 ; parameters [0.49341294 0.40894656 0.84526454] 

 iteration number 6 ; error 0.008452823438134312 ; parameters [0.49986134 0.50220025 0.84526454] 

 iteration number 1 ; error 1.4104251920759923 ; parameters [0.80396959 0.50744127 0.41689688] 

 iteration number 2 ; error 0.7625367035904517 ; parameters [0.50496505 0.20843673 0.10893087] 

 iteration number 3 ; error 0.06220626908754252 ; parameters [0.49984419 0.20843673 0.10893087] 

 iteration number 4 ; error 0.007103335146762691 ; parameters [0.4999532  0.50506527 0.10893087] 

 iteration number 1 ; error 1.3699821107581125 ; parameters [0.21347194 0.81305626 0.46718853] 

 iteration number 2 ; error 1.358363130605373 ; parameters [0.34962924 0.94921356 0.09345044] 

 iteration number 3 ; error 1.3559116010067556 ; parameters [0.72671923 0.94921356 0.09345044] 

 iteration number 4 ; error 1.3412958576856868 ; parameters [0.97681691 1.         0.09345044] 

 iteration number 5 ; error 1.2990943988098702 ; parameters [0.46008148 0.48326457 0.18037041] 

 iteration number 6 ; error 1.2308961428583634 ; parameters [0.45867489 1.         0.18037041] 

 iteration number 7 ; error 1.0431873587906544 ; parameters [0.49202405 0.95588592 0.63335367] 

 iteration number 8 ; error 0.008436422578892107 ; parameters [0.49977131 0.50262568 0.63335367] 

 iteration number 1 ; error 1.3902226594629037 ; parameters [0.38930757 0.67704164 0.42113149] 

 iteration number 2 ; error 1.3292897240496444 ; parameters [0.42591554 0.99290844 0.73699829] 

 iteration number 3 ; error 1.284750331147545 ; parameters [0.50984114 0.84078272 0.75422651] 

 iteration number 4 ; error 1.2319646339222285 ; parameters [0.4588235  1.         0.75422651] 

 iteration number 5 ; error 0.36195126113605647 ; parameters [0.50229147 0.5293772  0.15639033] 

 iteration number 6 ; error 0.3568182454017889 ; parameters [0.50229147 0.80568386 0.15639033] 

 iteration number 7 ; error 0.009506893888189474 ; parameters [0.49989466 0.50561644 0.15639033] 

 iteration number 1 ; error 1.36499053793756 ; parameters [0.66897421 0.72728993 0.56611622] 

 iteration number 2 ; error 1.3554165240517932 ; parameters [0.87719117 0.9355069  0.07554091] 

 iteration number 3 ; error 1.3549640392760858 ; parameters [0.1195663  0.9355069  0.07554091] 

 iteration number 4 ; error 1.3411477674961583 ; parameters [0.02424356 1.         0.07554091] 

 iteration number 5 ; error 0.8059487697018904 ; parameters [0.49446277 0.3005328  0.95019775] 

 iteration number 6 ; error 0.007710145851112493 ; parameters [0.4998446  0.50442495 0.95019775] 

 iteration number 1 ; error 1.3510042520118457 ; parameters [0.29698756 0.92665611 0.06278063] 

 iteration number 2 ; error 1.3411677067430772 ; parameters [0.29682234 1.         0.06278063] 

 iteration number 3 ; error 1.251364037313653 ; parameters [0.45784005 0.85668848 0.44759347] 

 iteration number 4 ; error 0.008422522175699406 ; parameters [0.49996229 0.5066404  0.44759347] 

 iteration number 1 ; error 1.3745600391833006 ; parameters [0.33818656 0.67399073 0.03477715] 

 iteration number 2 ; error 1.3266620170104895 ; parameters [0.3336846  1.         0.03477715] 

 iteration number 3 ; error 1.31716045345104 ; parameters [0.55023047 0.91512991 0.93001727] 

 iteration number 4 ; error 0.0072874201774038175 ; parameters [0.49980656 0.50474288 0.93001727] 

 iteration number 1 ; error 1.4310200549594567 ; parameters [0.4284745  0.22091663 0.76425266] 

 iteration number 2 ; error 1.4208584262447312 ; parameters [0.83233823 0.45681864 0.97710978] 

 iteration number 3 ; error 1.3410933462312224 ; parameters [0.97593883 1.         0.97710978] 

 iteration number 4 ; error 0.7198127688189954 ; parameters [0.50488666 0.66514976 0.2634477 ] 

 iteration number 5 ; error 0.006829709495553697 ; parameters [0.49993086 0.50152211 0.2634477 ] 

 iteration number 1 ; error 1.3179251679444277 ; parameters [0.73903085 1.         0.53244936] 

 iteration number 2 ; error 1.1699442580105102 ; parameters [0.49117987 0.70036447 0.46079932] 

 iteration number 3 ; error 0.010210818999365691 ; parameters [0.4998268  0.50826554 0.46079932] 

 iteration number 1 ; error 1.4610208672406484 ; parameters [0.38865785 0.18195224 0.37000933] 

 iteration number 2 ; error 1.4525813724041983 ; parameters [0.53308898 0.32638337 0.51444045] 

 iteration number 3 ; error 1.442532330366607 ; parameters [0.71055141 0.32638337 0.51444045] 

 iteration number 4 ; error 1.3674755662452402 ; parameters [0.71055141 0.86066054 0.51444045] 

 iteration number 5 ; error 1.3422566052931746 ; parameters [0.15533099 1.         0.51444045] 

 iteration number 6 ; error 1.341490627117939 ; parameters [0.43005591 0.8655179  0.76915773] 

 iteration number 7 ; error 1.3236591024362787 ; parameters [0.42974986 1.         0.76915773] 

 iteration number 8 ; error 1.2980211517484292 ; parameters [0.54574326 0.6917106  0.63309022] 

 iteration number 9 ; error 1.2855807786979394 ; parameters [0.54574326 0.78877069 0.63309022] 

 iteration number 10 ; error 1.2317632291177376 ; parameters [0.54104442 1.         0.63309022] 

 iteration number 11 ; error 0.4205165187254813 ; parameters [0.4970961  0.9199712  0.79294229] 

 iteration number 12 ; error 0.009510234801891735 ; parameters [0.49994911 0.50371059 0.79294229] 

 iteration number 1 ; error 1.3433372928319636 ; parameters [0.06866184 1.         0.70706148] 

 iteration number 2 ; error 1.3375035529425627 ; parameters [0.73552237 0.87825952 0.1731077 ] 

 iteration number 3 ; error 1.3176818467967348 ; parameters [0.73894972 1.         0.1731077 ] 

 iteration number 4 ; error 1.2861567601444786 ; parameters [0.48996209 0.73698495 0.95466715] 

 iteration number 5 ; error 0.007201465820252578 ; parameters [0.4997871  0.50412589 0.95466715] 

 iteration number 1 ; error 1.2312751961591584 ; parameters [0.45881595 1.         0.04590488] 

 iteration number 2 ; error 0.2417214138526918 ; parameters [0.50150063 0.58692589 0.7114976 ] 

 iteration number 3 ; error 0.008760920234131867 ; parameters [0.49990104 0.50113683 0.7114976 ] 

 iteration number 1 ; error 1.416673137134545 ; parameters [0.95292705 0.52725907 0.55744463] 

 iteration number 2 ; error 1.4057997839089553 ; parameters [0.98815259 0.56248459 0.29412902] 

 iteration number 3 ; error 1.3423323232141111 ; parameters [0.02372333 1.         0.29412902] 

 iteration number 4 ; error 1.3224791236117528 ; parameters [0.54547465 0.50179252 0.45059166] 

 iteration number 5 ; error 1.232268601460594 ; parameters [0.54088856 1.         0.45059166] 

 iteration number 6 ; error 0.6322478036145811 ; parameters [0.50377404 0.05381736 0.96923037] 

 iteration number 7 ; error 0.5033780043965463 ; parameters [0.50308493 0.43517849 0.3507323 ] 

 iteration number 8 ; error 0.010310302319481155 ; parameters [0.49976048 0.51214368 0.3507323 ] 

 iteration number 1 ; error 1.36251558651967 ; parameters [0.71631166 0.96814711 0.38070764] 

 iteration number 2 ; error 1.3417055685768995 ; parameters [0.02389414 1.         0.38070764] 

 iteration number 3 ; error 0.36500033467042325 ; parameters [0.49767366 0.01051472 0.17695516] 

 iteration number 4 ; error 0.007381741954682332 ; parameters [0.49988532 0.50737734 0.17695516] 

 iteration number 1 ; error 1.4038994700965324 ; parameters [0.74804401 0.52889524 0.12387503] 

 iteration number 2 ; error 1.391200143787665 ; parameters [0.87077215 0.67934799 0.76214765] 

 iteration number 3 ; error 1.3413771631799734 ; parameters [0.97711519 1.         0.76214765] 

 iteration number 4 ; error 1.3390452863234117 ; parameters [0.4615519  0.27519207 0.46149376] 

 iteration number 5 ; error 1.2313108756388655 ; parameters [0.4587417  1.         0.46149376] 

 iteration number 6 ; error 0.19322513189655036 ; parameters [0.49859934 0.81695061 0.71291048] 

 iteration number 7 ; error 0.1889319940665189 ; parameters [0.49859934 0.68983692 0.71291048] 

 iteration number 8 ; error 0.007949914354036733 ; parameters [0.49983829 0.50340317 0.71291048] 

 iteration number 1 ; error 1.3915875675241216 ; parameters [0.43629055 0.59123315 0.41263007] 

 iteration number 2 ; error 1.3418114469086337 ; parameters [0.02376559 1.         0.41263007] 

 iteration number 3 ; error 1.2055360010134075 ; parameters [0.49163985 0.08048101 0.53716328] 

 iteration number 4 ; error 0.007123116024070325 ; parameters [0.49994333 0.50963956 0.53716328] 

 iteration number 1 ; error 1.328497519832967 ; parameters [0.46544178 0.97003824 0.70963071] 

 iteration number 2 ; error 1.2317655528422031 ; parameters [0.45863444 1.         0.70963071] 

 iteration number 3 ; error 1.102116491797635 ; parameters [0.50779171 0.74918994 0.83210764] 

 iteration number 4 ; error 1.0014871216771977 ; parameters [0.50658418 0.33052126 0.14608245] 

 iteration number 5 ; error 0.0076974591317094405 ; parameters [0.49970773 0.50718827 0.14608245] 

 iteration number 1 ; error 1.38693933119942 ; parameters [0.10838889 0.69747183 0.62354931] 

 iteration number 2 ; error 1.3778377369004136 ; parameters [0.19979798 0.74960613 0.03123369] 

 iteration number 3 ; error 1.3776689776350466 ; parameters [0.34435356 0.74960613 0.03123369] 

 iteration number 4 ; error 1.350737582334074 ; parameters [0.34435356 0.94730195 0.03123369] 

 iteration number 5 ; error 1.34194323354232 ; parameters [0.02392787 1.         0.03123369] 

 iteration number 6 ; error 1.2685963769652653 ; parameters [0.45569161 0.81086719 0.11664643] 

 iteration number 7 ; error 1.2321600824105028 ; parameters [0.45876149 1.         0.11664643] 

 iteration number 8 ; error 0.9602765657263073 ; parameters [0.49320601 0.45354905 0.13011471] 

 iteration number 9 ; error 0.9279729835426921 ; parameters [0.49320601 0.80639377 0.13011471] 

 iteration number 10 ; error 0.008243226871938342 ; parameters [0.49985613 0.5075953  0.13011471] 

 iteration number 1 ; error 1.3514511802611164 ; parameters [0.46208949 0.23715613 0.2259171 ] 

 iteration number 2 ; error 1.2312812408712637 ; parameters [0.45872455 1.         0.2259171 ] 

 iteration number 3 ; error 0.598179873211078 ; parameters [0.50394647 0.81912679 0.0392226 ] 

 iteration number 4 ; error 0.008350809275564166 ; parameters [0.49982309 0.50461838 0.0392226 ] 

 iteration number 1 ; error 1.4286264135353117 ; parameters [0.69824397 0.3959569  0.44715369] 

 iteration number 2 ; error 1.3941926495359664 ; parameters [0.73957328 0.43728621 0.10854936] 

 iteration number 3 ; error 1.3179892212025686 ; parameters [0.7390821  1.         0.10854936] 

 iteration number 4 ; error 0.19784279908508298 ; parameters [0.49887928 0.00604905 0.77599715] 

 iteration number 5 ; error 0.18128651223149925 ; parameters [0.49887928 0.16694732 0.77599715] 

 iteration number 6 ; error 0.008634037787193908 ; parameters [0.49994615 0.50700825 0.77599715] 

 iteration number 1 ; error 1.3679600891331176 ; parameters [0.18855047 0.82976592 0.72436213] 

 iteration number 2 ; error 1.3449274226947718 ; parameters [0.21944273 1.         0.72436213] 

 iteration number 3 ; error 1.3248579230624498 ; parameters [0.4551039  0.41213799 0.59544933] 

 iteration number 4 ; error 1.2324980892713353 ; parameters [0.45867389 1.         0.59544933] 

 iteration number 5 ; error 1.0622262424281186 ; parameters [0.50688879 0.04602512 0.27827588] 

 iteration number 6 ; error 0.9917101331616336 ; parameters [0.50688879 0.71733632 0.27827588] 

 iteration number 7 ; error 0.009094348429389575 ; parameters [0.49978068 0.5121226  0.27827588] 

 iteration number 1 ; error 1.3937723222136595 ; parameters [0.41361221 0.72929517 0.80330445] 

 iteration number 2 ; error 1.343424674966445 ; parameters [0.93072279 1.         0.80330445] 

 iteration number 3 ; error 1.2880786439464307 ; parameters [0.46102393 0.62421358 0.43352505] 

 iteration number 4 ; error 1.2321386150025344 ; parameters [0.45879466 1.         0.43352505] 

 iteration number 5 ; error 0.9647764243709765 ; parameters [0.49293248 0.80955598 0.31698738] 

 iteration number 6 ; error 0.008602020770334853 ; parameters [0.49988703 0.5081672  0.31698738] 

 iteration number 1 ; error 1.3445407690393807 ; parameters [0.42504738 0.89011327 0.6160414 ] 

 iteration number 2 ; error 1.3238021053118512 ; parameters [0.42956004 1.         0.6160414 ] 

 iteration number 3 ; error 1.3018325424302883 ; parameters [0.45319648 0.72593872 0.08273306] 

 iteration number 4 ; error 1.2316701244322787 ; parameters [0.45868141 1.         0.08273306] 

 iteration number 5 ; error 0.2693110399645868 ; parameters [0.49808254 0.23119089 0.47321457] 

 iteration number 6 ; error 0.009309080120387177 ; parameters [0.49977158 0.50553297 0.47321457] 

 iteration number 1 ; error 1.3735020515525187 ; parameters [0.91615658 0.79903632 0.67207923] 

 iteration number 2 ; error 1.3412417341743739 ; parameters [0.97609495 1.         0.67207923] 

 iteration number 3 ; error 1.3397174170519341 ; parameters [0.32686071 0.96966519 0.30052626] 

 iteration number 4 ; error 0.007062097299445385 ; parameters [0.49987268 0.50351055 0.30052626] 

 iteration number 1 ; error 1.4456921346118812 ; parameters [0.10260744 0.27754173 0.75947392] 

 iteration number 2 ; error 1.3861380603883784 ; parameters [0.31568414 0.80918465 0.97255062] 

 iteration number 3 ; error 1.3653042172945975 ; parameters [0.46356449 0.33850673 0.17188153] 

 iteration number 4 ; error 1.2318526145119968 ; parameters [0.45869248 1.         0.17188153] 

 iteration number 5 ; error 1.1742587989338722 ; parameters [0.49180599 0.02464697 0.53300394] 

 iteration number 6 ; error 1.1589464621649501 ; parameters [0.49180599 0.15049756 0.53300394] 

 iteration number 7 ; error 0.008092403738464557 ; parameters [0.49979116 0.50837627 0.53300394] 

 iteration number 1 ; error 1.371605394406257 ; parameters [0.71956766 0.91851841 0.272182  ] 

 iteration number 2 ; error 1.3545215080970987 ; parameters [0.9850817  0.91851841 0.272182  ] 

 iteration number 3 ; error 1.2318189039650698 ; parameters [0.54099435 1.         0.272182  ] 

 iteration number 4 ; error 0.722201880744623 ; parameters [0.50484775 0.65037205 0.08839889] 

 iteration number 5 ; error 0.007918472626016177 ; parameters [0.49988173 0.50570308 0.08839889] 

 iteration number 1 ; error 1.3403183760346398 ; parameters [0.5660505  0.90953208 0.57386962] 

 iteration number 2 ; error 1.3236184986459116 ; parameters [0.56998044 1.         0.57386962] 

 iteration number 3 ; error 1.274806891322647 ; parameters [0.46114494 0.7415966  0.22830518] 

 iteration number 4 ; error 1.2315086764471692 ; parameters [0.45866324 1.         0.22830518] 

 iteration number 5 ; error 0.36762201796526833 ; parameters [0.50208839 0.20347449 0.19699509] 

 iteration number 6 ; error 0.3623380536399957 ; parameters [0.50208839 0.28799506 0.19699509] 

 iteration number 7 ; error 0.0077660313193864666 ; parameters [0.49976236 0.50543658 0.19699509] 

 iteration number 1 ; error 1.3896006651323947 ; parameters [0.81470327 0.67619662 0.94005482] 

 iteration number 2 ; error 1.3812426313106991 ; parameters [0.73362418 0.59511753 0.97524573] 

 iteration number 3 ; error 1.317670679825621 ; parameters [0.73906093 1.         0.97524573] 

 iteration number 4 ; error 1.2826555324721374 ; parameters [0.46358806 0.95107348 0.62469912] 

 iteration number 5 ; error 1.231665513964082 ; parameters [0.45878893 1.         0.62469912] 

 iteration number 6 ; error 0.08311449494853307 ; parameters [0.50020625 0.17741192 0.02603311] 

 iteration number 7 ; error 0.009462105622770747 ; parameters [0.49988515 0.50379148 0.02603311] 

 iteration number 1 ; error 1.368562072028754 ; parameters [0.39633495 0.81109113 0.7541789 ] 

 iteration number 2 ; error 1.3511907031174437 ; parameters [0.06656078 0.94070428 0.15630063] 

 iteration number 3 ; error 1.3442078732470086 ; parameters [0.21990493 1.         0.15630063] 

 iteration number 4 ; error 1.1691695498052315 ; parameters [0.4913693  0.45892758 0.6401214 ] 

 iteration number 5 ; error 0.008607760399910402 ; parameters [0.49976011 0.5045925  0.6401214 ] 

 iteration number 1 ; error 1.341502399434338 ; parameters [0.9763541  1.         0.17332023] 

 iteration number 2 ; error 1.2732188303832486 ; parameters [0.54372579 0.75042005 0.80022873] 

 iteration number 3 ; error 1.2315820753749633 ; parameters [0.54097184 1.         0.80022873] 

 iteration number 4 ; error 0.016713176456859033 ; parameters [0.49989939 0.57809335 0.54622232] 

 iteration number 5 ; error 0.007666883955406207 ; parameters [0.49987762 0.5057717  0.54622232] 

 iteration number 1 ; error 1.232451454663155 ; parameters [0.54094665 1.         0.39634144] 

 iteration number 2 ; error 0.7893219806210372 ; parameters [0.5051906  0.45716168 0.40746829] 

 iteration number 3 ; error 0.7735201869793933 ; parameters [0.5051906  0.66422864 0.40746829] 

 iteration number 4 ; error 0.007818443534605141 ; parameters [0.49983732 0.50772502 0.40746829] 

 iteration number 1 ; error 1.400684826099689 ; parameters [0.33483805 0.45980729 0.40971147] 

 iteration number 2 ; error 1.359964817915909 ; parameters [0.38310811 0.90905808 0.45798152] 

 iteration number 3 ; error 1.3433039113812213 ; parameters [0.39733163 1.         0.45798152] 

 iteration number 4 ; error 0.7772583535428176 ; parameters [0.49443766 0.93360259 0.02083526] 

